852	63 
853	24 31 48 69 
854	39 41 44 50 
855	14 22 68 69 
856	49 
857	57 
858	25 
859	24 42 50 74 
860	23 52 64 70 
861	5 42 59 73 
862	74 
863	68 
864	33 
865	5 21 28 32 
866	28 
867	10 
868	62 
869	7 26 41 57 
870	28 
871	24 
872	5 31 48 74 
873	16 31 34 70 
874	7 18 22 60 
875	23 
876	23 47 57 63 
877	4 33 56 57 
878	68 
879	22 
880	19 
881	24 
882	6 14 39 72 
883	19 47 51 55 
884	73 
885	23 29 32 50 
886	4 63 64 75 
887	52 
888	52 
889	17 23 39 43 
890	13 
891	6 18 28 62 
892	70 
893	5 19 26 67 
894	14 
895	15 
896	56 
897	21 
898	5 33 59 63 
899	48 
900	17 
901	10 30 48 67 
902	28 
903	56 
904	17 26 46 63 
905	4 23 60 67 
906	8 11 18 55 
907	48 
908	5 31 33 70 
909	22 46 47 60 
910	32 33 36 73 
911	24 45 49 75 
912	6 
913	26 36 61 75 
914	13 28 34 41 
915	39 50 53 57 
916	48 
917	49 
918	4 5 54 66 
919	22 32 56 60 
920	48 
921	11 17 59 75 
922	18 47 48 51 
923	9 
924	4 9 51 67 
925	18 
926	57 
927	51 
928	5 45 49 60 
929	43 50 69 74 
930	47 50 57 61 
931	11 26 41 71 
932	65 
933	11 33 44 46 
934	38 41 57 67 
935	2 12 60 64 
936	20 
937	56 
938	16 
939	7 9 35 42 
940	42 
941	38 41 47 60 
942	5 17 33 36 
943	10 44 68 69 
944	1 11 26 53 
945	1 21 40 52 
946	47 58 67 69 
947	17 44 52 55 
948	24 35 36 71 
949	2 24 52 70 
950	6 64 65 72 
951	13 63 69 73 
952	5 20 50 58 
953	67 
954	6 9 47 53 
955	19 20 27 55 
956	4 17 33 63 
957	66 
958	8 17 62 64 
959	33 34 51 61 
960	28 29 40 59 
961	21 
962	19 33 41 56 
963	6 20 22 43 
964	24 43 52 64 
965	32 36 40 59 
966	11 42 48 72 
967	17 
968	26 
969	16 20 36 66 
970	13 
971	21 41 44 49 
972	11 
973	11 
974	10 64 74 75 
975	11 33 47 54 
976	16 28 33 70 
977	12 19 20 51 
978	14 
979	7 23 30 36 
980	21 34 72 73 
981	18 48 56 64 
982	16 
983	41 
984	46 
985	2 57 73 74 
986	5 14 29 32 
987	31 34 50 66 
988	10 51 65 73 
989	3 40 64 69 
990	15 17 28 42 
991	16 30 55 64 
992	10 15 19 56 
993	24 
994	4 7 19 40 
995	5 12 60 66 
996	5 8 17 50 
997	64 
998	17 
999	7 59 67 72 
1000	6 
