373	9 15 24 39 
374	5 20 46 58 
375	10 14 15 16 
376	7 17 39 55 
377	2 4 15 16 
378	22 
379	20 34 48 59 
380	67 
381	30 48 49 63 
382	21 37 56 60 
383	29 
384	4 10 46 51 
385	9 34 38 45 
386	50 
387	32 
388	1 
389	18 31 51 65 
390	35 46 69 70 
391	25 
392	19 30 35 62 
393	15 
394	8 14 41 71 
395	24 
396	51 
397	21 
398	5 
399	16 23 44 49 
400	15 
401	3 37 38 42 
402	1 
403	44 
404	47 
405	23 
406	65 
407	3 
408	24 
409	9 
410	41 
411	17 41 42 58 
412	5 33 38 50 
413	22 26 54 70 
414	26 
415	12 
416	4 56 57 58 
417	40 
418	15 
419	46 54 61 70 
420	60 
421	10 27 70 72 
422	4 33 59 63 
423	28 
424	2 20 35 39 
425	31 44 51 68 
426	1 21 31 42 
427	7 14 23 24 
428	37 50 55 62 
429	7 
430	48 
431	38 
432	6 35 51 59 
433	39 40 43 48 
434	18 28 31 71 
435	13 
436	24 48 49 50 
437	14 19 43 63 
438	31 37 55 69 
439	4 
440	26 52 53 57 
441	5 30 48 54 
442	27 
443	49 
444	16 51 62 65 
445	14 31 33 48 
446	9 39 44 62 
447	19 
448	15 17 41 48 
449	46 56 58 72 
450	63 
451	14 25 42 52 
452	7 24 43 65 
453	21 43 63 68 
454	3 16 17 68 
455	7 42 61 62 
456	48 
457	56 
458	67 
459	69 
460	1 31 68 70 
461	24 26 62 68 
462	7 52 58 67 
463	4 47 64 69 
464	23 47 64 70 
465	17 36 37 54 
466	15 26 45 70 
467	19 
468	11 33 44 70 
469	35 
470	9 31 48 53 
471	39 
472	8 
473	1 23 43 64 
474	33 
475	10 12 20 33 
476	32 39 41 47 
477	7 41 45 46 
478	36 37 41 53 
479	30 
480	43 
481	14 17 36 41 
482	41 
483	39 
484	35 
485	14 
486	35 38 45 54 
487	19 
488	8 35 36 56 
489	48 
490	28 
491	11 
492	30 51 58 70 
493	15 
494	17 28 37 55 
495	45 
496	28 
497	53 
498	9 10 19 42 
499	3 6 17 50 
500	50 51 58 60 
501	16 27 39 55 
502	16 37 63 66 
503	26 32 35 59 
504	2 16 42 67 
505	17 
506	14 
507	48 54 56 64 
508	45 49 56 64 
509	24 27 37 63 
510	70 
511	13 26 29 63 
512	3 
513	66 
514	28 
515	13 
516	29 31 34 51 
517	4 46 47 56 
518	13 
519	66 
520	3 21 24 52 
521	20 39 52 61 
522	4 21 37 66 
523	14 31 44 70 
524	18 19 23 36 
525	1 7 20 51 
526	5 
527	10 17 39 50 
528	38 
529	49 
530	54 
531	67 
532	63 
533	17 20 21 35 
534	11 12 27 68 
535	47 
536	5 
537	57 
538	60 
539	48 55 66 67 
540	22 31 33 35 
541	70 
542	8 
543	18 36 38 51 
544	16 31 43 52 
545	38 
546	68 
547	34 
548	63 
549	58 
550	8 
551	37 40 41 53 
552	51 
553	19 
554	10 48 59 68 
555	56 
556	51 
557	3 
558	53 54 57 62 
559	52 
560	36 
561	5 17 51 66 
562	66 
563	2 
564	37 41 60 70 
565	29 
566	53 
567	5 48 59 65 
568	17 21 28 42 
569	29 
570	38 
571	33 
572	11 
573	5 9 39 49 
574	10 38 50 68 
575	10 17 18 69 
576	59 
577	20 
578	22 30 32 52 
579	3 20 29 52 
580	26 55 63 65 
581	20 34 35 64 
582	36 
583	44 
584	3 17 27 66 
585	7 23 25 54 
586	31 
587	55 
588	52 
589	3 
590	2 8 23 45 
591	24 
592	33 38 56 60 
593	16 
594	14 43 60 70 
595	9 37 50 70 
596	24 
597	23 
598	21 22 27 69 
599	7 13 23 58 
600	18 19 31 66 
601	44 
602	1 40 47 69 
603	29 
604	25 
605	3 32 40 52 
606	8 31 36 45 
607	5 25 61 72 
608	36 
609	45 46 53 56 
610	22 
611	59 
612	42 
613	8 14 38 54 
614	44 
615	72 
616	51 58 64 70 
617	28 39 62 71 
618	58 
619	18 
620	26 29 42 45 
621	12 32 58 67 
622	53 
623	16 48 59 60 
624	64 
625	7 
626	2 7 63 65 
627	14 38 39 52 
628	6 34 43 50 
629	32 
630	14 17 18 31 
631	13 51 59 68 
632	2 
633	29 
634	44 
635	3 15 30 72 
636	23 
637	27 43 49 54 
638	10 
639	23 25 45 72 
640	40 
641	8 
642	30 46 59 63 
643	9 
644	18 20 28 49 
645	7 10 16 29 
646	59 
647	17 31 39 44 
648	16 
649	2 11 16 32 
650	51 64 66 70 
651	1 5 44 62 
652	30 
653	4 5 62 65 
654	8 
655	1 7 36 41 
656	27 
657	8 9 28 62 
658	8 38 50 54 
659	1 13 29 31 
660	72 
661	61 
662	8 50 63 70 
663	4 39 63 68 
664	3 7 31 34 
665	19 35 36 45 
666	44 45 60 62 
667	16 
668	21 27 36 53 
669	18 33 40 45 
670	18 
671	25 
672	27 38 42 47 
673	35 36 37 69 
674	24 30 34 61 
675	38 41 53 56 
676	24 
677	27 55 59 68 
678	11 14 31 41 
679	17 21 46 63 
680	6 
681	9 23 41 63 
682	23 31 41 52 
683	1 5 9 16 
684	19 34 44 48 
685	20 31 53 54 
686	9 27 63 65 
687	11 34 53 56 
688	2 16 30 61 
689	38 
690	64 
691	23 
692	6 58 67 68 
693	20 39 62 69 
694	36 
695	31 
696	69 
697	69 
698	3 30 34 44 
699	40 
700	23 36 42 66 
701	4 46 62 66 
702	3 
703	20 26 39 51 
704	13 35 63 68 
705	23 30 35 53 
706	4 38 39 63 
707	58 
708	23 56 64 70 
709	33 
710	24 26 44 50 
711	51 
712	30 40 43 65 
713	42 43 47 70 
714	62 
715	35 42 48 71 
716	14 44 47 68 
717	7 10 31 68 
718	4 
719	4 
720	9 42 54 61 
721	39 
722	4 7 56 64 
723	11 17 22 62 
724	56 
725	19 36 62 63 
726	47 
727	43 
728	70 
729	11 12 58 60 
730	5 27 36 66 
731	2 3 46 64 
732	27 
733	54 
734	27 43 57 68 
735	31 50 64 68 
736	49 
737	23 42 44 71 
738	17 28 34 56 
739	21 
740	59 
741	18 25 26 40 
742	43 
743	32 49 63 71 
744	17 47 48 64 
745	52 
746	7 51 63 67 
747	9 10 37 52 
748	16 
749	29 
750	8 37 56 58 
751	47 
752	7 12 22 61 
753	8 23 48 65 
754	16 42 47 63 
755	24 
756	69 
757	58 
758	43 
759	3 10 18 55 
760	54 
761	69 
762	31 
763	19 38 43 57 
764	60 
765	12 18 46 68 
766	37 39 45 58 
767	42 44 54 69 
768	21 33 67 68 
769	50 
770	72 
771	36 
772	44 
773	24 
774	45 
775	42 
776	41 
777	3 45 53 62 
778	60 
779	29 59 61 62 
780	7 
781	9 24 59 66 
782	23 
783	8 51 54 68 
784	13 21 22 66 
785	22 37 53 70 
786	30 
787	46 
788	2 
789	36 
790	6 16 34 66 
791	16 17 30 64 
792	11 14 24 58 
793	45 
794	54 
795	23 42 54 72 
796	1 9 32 72 
797	1 13 41 62 
798	7 22 34 48 
799	70 
800	21 
801	17 
802	11 37 62 71 
803	22 28 35 40 
804	30 
805	5 7 45 49 
806	8 11 36 62 
807	22 31 32 50 
808	6 18 38 55 
809	36 
810	11 
811	65 
812	11 25 58 69 
813	5 32 52 66 
814	18 31 59 71 
815	4 34 49 51 
816	52 
817	6 
818	23 44 51 68 
819	17 35 56 70 
820	34 40 56 71 
821	59 
822	68 
823	50 
824	59 
825	40 
826	13 31 62 63 
827	33 
828	8 21 30 59 
829	59 
830	28 40 50 58 
831	57 
832	31 52 54 70 
833	6 12 18 52 
834	23 44 52 56 
835	30 44 50 63 
836	43 
837	3 14 38 68 
838	2 23 32 52 
839	60 
840	70 
841	40 
842	18 27 34 38 
843	5 29 31 38 
844	2 24 48 50 
845	52 
846	28 
847	6 
848	25 42 47 58 
849	55 59 67 71 
850	21 43 44 51 
851	47 
852	12 53 66 68 
853	23 28 54 58 
854	28 
855	30 32 52 53 
856	1 11 42 54 
857	14 
858	42 
859	14 44 62 63 
860	5 40 43 72 
861	50 
862	69 
863	4 5 21 69 
864	58 
865	54 
866	5 48 56 64 
867	21 25 53 70 
868	31 43 52 62 
869	29 
870	3 
871	25 
872	25 
873	35 
874	38 
875	56 
876	5 
877	58 
878	12 14 18 21 
879	5 10 24 68 
880	22 27 34 41 
881	27 42 45 50 
882	41 43 53 55 
883	43 
884	64 
885	2 
886	44 
887	6 31 38 42 
888	4 38 47 51 
889	3 30 50 58 
890	56 
891	48 
892	41 44 51 57 
893	56 
894	3 13 16 61 
895	38 
896	46 51 56 63 
897	38 
898	36 
899	28 
900	1 
901	2 
902	35 40 53 59 
903	28 
904	43 
905	50 
906	3 10 13 25 
907	11 
908	10 18 41 64 
909	58 
910	2 5 47 63 
911	7 9 38 43 
912	2 
913	16 18 53 64 
914	54 
915	54 
916	1 16 54 70 
917	41 
918	12 27 53 67 
919	3 29 34 63 
920	5 
921	64 
922	39 44 55 62 
923	17 25 27 65 
924	62 
925	69 
926	24 37 52 64 
927	53 
928	15 16 46 50 
929	51 
930	9 30 42 44 
931	22 34 35 48 
932	33 45 49 64 
933	10 
934	3 21 45 67 
935	28 
936	52 
937	40 43 65 69 
938	19 35 37 66 
939	34 38 57 63 
940	14 15 41 56 
941	27 48 62 71 
942	30 
943	62 
944	23 38 52 56 
945	28 39 54 64 
946	30 
947	4 7 9 71 
948	6 11 37 45 
949	19 50 51 69 
950	63 
951	39 53 56 68 
952	53 
953	10 37 49 63 
954	27 34 55 58 
955	10 11 40 52 
956	24 31 58 69 
957	62 
958	7 11 44 45 
959	27 30 32 68 
960	9 20 46 72 
961	36 56 67 69 
962	47 
963	70 
964	15 17 19 59 
965	48 
966	23 
967	23 43 47 65 
968	70 
969	4 43 51 62 
970	17 41 50 63 
971	6 37 64 71 
972	2 9 14 29 
973	31 
974	8 44 55 59 
975	23 28 50 54 
976	2 18 38 62 
977	7 17 38 57 
978	2 6 24 64 
979	14 
980	20 31 33 67 
981	62 
982	14 41 56 64 
983	51 
984	27 
985	5 36 39 62 
986	8 32 46 59 
987	4 11 52 53 
988	4 7 34 64 
989	48 
990	10 20 38 43 
991	4 30 43 44 
992	18 23 46 62 
993	6 50 69 72 
994	19 25 34 60 
995	50 
996	30 36 43 66 
997	5 13 23 67 
998	28 43 51 68 
999	24 30 62 68 
1000	48 
